ID,Product,Category,Subcategory,Price,Date
274807,Torta Mousse De Dulce De Leche,repostería,,12999,2024-04-18
274574,Galletas Malteadas Oliva Y Parmesano,panadería,panificados,2299,2024-04-18
274104,Scones Con Pasas,panadería,panificados,2999,2024-04-18
274571,Mini-bizcochos Lino & Chia,panadería,panificados,2299,2024-04-18
274039,Pan Estrella,panadería,panificados,4899,2024-04-18
392354,Entrerianos Oliva&parmesano,panadería,panificados,2299,2024-04-18
274578,Galletas Malteadas Lino Y Chia,panadería,panificados,2299,2024-04-18
272309,Pan Para Chips,panadería,panificados,1199,2024-04-18
392352,Lonjitas Quesos,panadería,panificados,1699,2024-04-18
274036,Mini Ciriola Toscana,panadería,panificados,2399,2024-04-18
19881,Ciriola P Redonda Integral Sapore,panadería,panificados,1999,2024-04-18
274567,Galletas Malteadas Originales,panadería,panificados,2299,2024-04-18
392488,Media Barra Rustica Org,panadería,panificados,1499,2024-04-18
274035,Ciriola Zepellin Cebolla Y Queso,panadería,panificados,6499,2024-04-18
392498,Pain Campagne Org,panadería,panificados,2999,2024-04-18
392351,Lonjitas Clasicas,panadería,panificados,1699,2024-04-18
392363,Lonjitas Jamon,panadería,panificados,1699,2024-04-18
392361,Entrerianos Original,panadería,panificados,2299,2024-04-18
19895,Rechessa Clásica,panadería,panificados,4999,2024-04-18
392513,Barra Rustica Org,panadería,panificados,3499,2024-04-18
4897,Baguette De Salvado Elab.local,panadería,panificados,299,2024-04-18
393384,Torta Matera Con Pastelera,repostería,,3999,2024-04-18
392585,Torta Red Velvet.,repostería,,12999,2024-04-18
392359,Entrerianos Jamon,panadería,panificados,2299,2024-04-18
274050,Rustichella Tipo Pugliese,panadería,panificados,6499,2024-04-18
2405,Baguettin Salvado Elaboración Local X Un,panadería,panificados,799,2024-04-18
22916,Sandwich De Jamón Y Queso Pan Negro 6 U,panadería,sándwiches,4999,2024-04-19
393177,Triples Jamon Y Queso X3 (triangular),panadería,sándwiches,3299,2024-04-19
6096,Sandwich De Jamón Y Queso X 12 U,panadería,pizzas_y_prepizzas,10999,2024-04-19
23409,Pre-pizza De Tomate 1u,panadería,pizzas_y_prepizzas,999,2024-04-19
314617,Pizza Muzarella E,panadería,pizzas_y_prepizzas,4999,2024-04-19
23383,Pizzetas De Tomate 6 U,panadería,pizzas_y_prepizzas,1069,2024-04-19
6095,Sandwich Surtidos X 12 U,panadería,pizzas_y_prepizzas,11499,2024-04-19
36415,Prepizza Con Salvado 1 U,panadería,pizzas_y_prepizzas,999,2024-04-19
262870,Pan Multigrano X 1 U,panadería,panificados,2999,2024-04-19
274031,Pan De Molde Multicereal,panadería,panificados,2999,2024-04-19
262837,Media Baguette Rustica (m),panadería,panificados,499,2024-04-19
270101,Baguette Rústica 1u,panadería,panificados,1999,2024-04-19
274470,Pan Kaiser (m) 1 Un,panadería,panificados,349,2024-04-19
272299,Pan Pannini,panadería,panificados,859,2024-04-19
392537,Pan Multicereal Chico 390 Gr,panadería,panificados,2699,2024-04-19
392602,Grisines Panadería Clásicos 100 Gr,panadería,panificados,1153,2024-04-19
391834,Pan Lactal Artesanal 530 Gr,panadería,panificados,3699,2024-04-19
274054,Pan Altamura,panadería,panificados,1899,2024-04-19
272302,Pan Lomitero (m),panadería,panificados,869,2024-04-19
270100,Pan De Campo Con Centeno Y Semillas X U,panadería,panificados,890,2024-04-19
274038,Pan Tipo Aleman Multicereal,panadería,panificados,7499,2024-04-19
392539,Pan Molde Blanco,panadería,panificados,2399,2024-04-19
392604,Grisines Panadería Semillas 100 Gr,panadería,panificados,1153,2024-04-19
274569,Mini-bizcochos Oliva & Parmesano,panadería,panificados,2299,2024-04-19
262838,Media Baguette Multicereal 1 U,panadería,panificados,707,2024-04-19
392603,Grisines Panadería Pizza 100 Gr,panadería,panificados,1153,2024-04-19
274714,Ciabatta,panadería,panificados,1049,2024-04-19
272312,Pan Para Pancho 1 U,panadería,panificados,699,2024-04-19
